Address,air,alarm,chilled,chiller,cmd,co2,comp,compressor,condenser,current,damper,delay,delta,demand,discharge,enable,energy,entering,enthalpy,fan,fault,fire,flow,high,hot,humidity,leaving,lockout,low,manual,max,min,outside,power,pressure,refrig,reset,return,run,sensor,sp,speed,suction,sys,sysRef,temp,trip,unit,valve,vfd,water,zone
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d61-VAV~2d12~2d13~2eVAV~2d12~2d13-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d61-VAV~2d12~2d13~2eVAV~2d12~2d13-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d61-VAV~2d12~2d13~2eVAV~2d12~2d13-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d61-VAV~2d12~2d13~2eVAV~2d12~2d13-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d61-VAV~2d12~2d13~2eVAV~2d12~2d13-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d62-VAV~2d12~2d14~2eVAV~2d12~2d14-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d62-VAV~2d12~2d14~2eVAV~2d12~2d14-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d62-VAV~2d12~2d14~2eVAV~2d12~2d14-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d62-VAV~2d12~2d14~2eVAV~2d12~2d14-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d62-VAV~2d12~2d14~2eVAV~2d12~2d14-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d62-VAV~2d12~2d14~2eVAV~2d12~2d14-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d62-VAV~2d12~2d14~2eVAV~2d12~2d14-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d62-VAV~2d12~2d14~2eVAV~2d12~2d14-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d63-VAV~2d12~2d15~2eVAV~2d12~2d15-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d63-VAV~2d12~2d15~2eVAV~2d12~2d15-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d63-VAV~2d12~2d15~2eVAV~2d12~2d15-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d63-VAV~2d12~2d15~2eVAV~2d12~2d15-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d63-VAV~2d12~2d15~2eVAV~2d12~2d15-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d63-VAV~2d12~2d15~2eVAV~2d12~2d15-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d63-VAV~2d12~2d15~2eVAV~2d12~2d15-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d63-VAV~2d12~2d15~2eVAV~2d12~2d15-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d64-VAV~2d12~2d16~2eVAV~2d12~2d16-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d64-VAV~2d12~2d16~2eVAV~2d12~2d16-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d64-VAV~2d12~2d16~2eVAV~2d12~2d16-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d64-VAV~2d12~2d16~2eVAV~2d12~2d16-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d64-VAV~2d12~2d16~2eVAV~2d12~2d16-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d64-VAV~2d12~2d16~2eVAV~2d12~2d16-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d64-VAV~2d12~2d16~2eVAV~2d12~2d16-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d64-VAV~2d12~2d16~2eVAV~2d12~2d16-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d65-VAV~2d12~2d17~2eVAV~2d12~2d17-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d65-VAV~2d12~2d17~2eVAV~2d12~2d17-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d65-VAV~2d12~2d17~2eVAV~2d12~2d17-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d65-VAV~2d12~2d17~2eVAV~2d12~2d17-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d65-VAV~2d12~2d17~2eVAV~2d12~2d17-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d65-VAV~2d12~2d17~2eVAV~2d12~2d17-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d65-VAV~2d12~2d17~2eVAV~2d12~2d17-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d65-VAV~2d12~2d17~2eVAV~2d12~2d17-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d66-VAV~2d12~2dP1~2eVAV~2d12~2dP1-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d66-VAV~2d12~2dP1~2eVAV~2d12~2dP1-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d66-VAV~2d12~2dP1~2eVAV~2d12~2dP1-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d66-VAV~2d12~2dP1~2eVAV~2d12~2dP1-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d66-VAV~2d12~2dP1~2eVAV~2d12~2dP1-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d66-VAV~2d12~2dP1~2eVAV~2d12~2dP1-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d66-VAV~2d12~2dP1~2eVAV~2d12~2dP1-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d66-VAV~2d12~2dP1~2eVAV~2d12~2dP1-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d67-VAV~2d12~2dP2~2eVAV~2d12~2dP2-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d67-VAV~2d12~2dP2~2eVAV~2d12~2dP2-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d67-VAV~2d12~2dP2~2eVAV~2d12~2dP2-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d67-VAV~2d12~2dP2~2eVAV~2d12~2dP2-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d67-VAV~2d12~2dP2~2eVAV~2d12~2dP2-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d67-VAV~2d12~2dP2~2eVAV~2d12~2dP2-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d67-VAV~2d12~2dP2~2eVAV~2d12~2dP2-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d67-VAV~2d12~2dP2~2eVAV~2d12~2dP2-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d68-VAV~2d12~2dP3~2eVAV~2d12~2dP3-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d68-VAV~2d12~2dP3~2eVAV~2d12~2dP3-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d68-VAV~2d12~2dP3~2eVAV~2d12~2dP3-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d68-VAV~2d12~2dP3~2eVAV~2d12~2dP3-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d68-VAV~2d12~2dP3~2eVAV~2d12~2dP3-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d68-VAV~2d12~2dP3~2eVAV~2d12~2dP3-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d68-VAV~2d12~2dP3~2eVAV~2d12~2dP3-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d68-VAV~2d12~2dP3~2eVAV~2d12~2dP3-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d69-VAV~2d12~2dP4~2eVAV~2d12~2dP4-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d69-VAV~2d12~2dP4~2eVAV~2d12~2dP4-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d69-VAV~2d12~2dP4~2eVAV~2d12~2dP4-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d69-VAV~2d12~2dP4~2eVAV~2d12~2dP4-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d69-VAV~2d12~2dP4~2eVAV~2d12~2dP4-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d69-VAV~2d12~2dP4~2eVAV~2d12~2dP4-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d69-VAV~2d12~2dP4~2eVAV~2d12~2dP4-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d69-VAV~2d12~2dP4~2eVAV~2d12~2dP4-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d70-L12~2dMisc~2eL12-AH~2dPORTAL~2dENABLE~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d70-L12~2dMisc~2eL12-AH~2dSCHED~2dENABLE~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d70-L12~2dMisc~2eL12-CZ~2dVAV~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d70-L12~2dMisc~2eL12-PZ~2dVAV~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d70-L12~2dMisc~2eL12~2dMISC-RA1~2dCO2~2eTrend1,+,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,+,,,,,,,,ppm,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d70-L12~2dMisc~2eL12~2dMISC-RA2~2dCO2~2eTrend1,+,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,+,,,,,,,,ppm,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d71-VAV~2d13~2d01~2eVAV~2d13~2d01-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d71-VAV~2d13~2d01~2eVAV~2d13~2d01-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d71-VAV~2d13~2d01~2eVAV~2d13~2d01-SA~2dF~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,+,,,,,,,,,,,,,,,,,+,,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d71-VAV~2d13~2d01~2eVAV~2d13~2d01-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d71-VAV~2d13~2d01~2eVAV~2d13~2d01-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d71-VAV~2d13~2d01~2eVAV~2d13~2d01-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d71-VAV~2d13~2d01~2eVAV~2d13~2d01-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d71-VAV~2d13~2d01~2eVAV~2d13~2d01-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d71-VAV~2d13~2d01~2eVAV~2d13~2d01-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d72-VAV~2d13~2d02~2eVAV~2d13~2d02-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d72-VAV~2d13~2d02~2eVAV~2d13~2d02-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d72-VAV~2d13~2d02~2eVAV~2d13~2d02-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d72-VAV~2d13~2d02~2eVAV~2d13~2d02-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d72-VAV~2d13~2d02~2eVAV~2d13~2d02-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d72-VAV~2d13~2d02~2eVAV~2d13~2d02-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d72-VAV~2d13~2d02~2eVAV~2d13~2d02-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d72-VAV~2d13~2d02~2eVAV~2d13~2d02-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d73-VAV~2d13~2d03~2eVAV~2d13~2d03-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d73-VAV~2d13~2d03~2eVAV~2d13~2d03-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d73-VAV~2d13~2d03~2eVAV~2d13~2d03-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d73-VAV~2d13~2d03~2eVAV~2d13~2d03-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d73-VAV~2d13~2d03~2eVAV~2d13~2d03-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d73-VAV~2d13~2d03~2eVAV~2d13~2d03-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d73-VAV~2d13~2d03~2eVAV~2d13~2d03-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d73-VAV~2d13~2d03~2eVAV~2d13~2d03-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d74-VAV~2d13~2d04~2eVAV~2d13~2d04-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d74-VAV~2d13~2d04~2eVAV~2d13~2d04-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d74-VAV~2d13~2d04~2eVAV~2d13~2d04-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d2~2eFD~2d74-VAV~2d13~2d04~2eVAV~2d13~2d04-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
